dbname,table_name,alert_seconds,alert_rowcount,alert_event,alert_solution,alert_sample_query,alert_querycount
prd_statsig,t_rslocal_localhost@1710149@731907@,5416.99260300,1602227802,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1847545,48
prd_statsig,unit_day_covariate_metrics_single_cta_on_pdp_2doth49tjw0ebzaahpbtdc_50__00_1,5285.52001200,322090965,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1834538,19
prd_statsig,windowed_metrics_search_remove_phrases_and_editable_images_3fnzxoatvkohpehac9rb4s_7,5169.38220000,341035533,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1736335,15
prd_statsig,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@56318977@80823173@,5139.35727900,84211535,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1581260,4
prd_statsig,windowed_metrics_q1_2025_global_holdout_5427iyljdiikpvnukghnm7_1__00_1_7,5111.85263000,712470278,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1745409,4
prd_statsig,windowed_metrics_content_panel_recommendations_incremental,5108.40257800,343652113,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1537891,8
prd_dw,firehose_v3_enriched_sampled_precise,4663.78358800,1949906475,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1864180,5
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@130667703@81355125@,4590.30548000,646990062,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1666825,7
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@31725589@80823173@,4527.88522300,163599267,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1570066,12
prd_statsig,windowed_metrics_q1_2025_global_holdout_5427iyljdiikpvnukghnm7_1__00_1_incremental,4436.60652700,766886590,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1745256,9
prd_personalization,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@46687550@81334900@,4296.98235900,211470669,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1874282,14
prd_personalization,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@46686395@81334900@,4296.98235900,211470669,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1874282,14
prd_personalization,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@44907317@81334900@,4296.98235900,211470669,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1874282,14
prd_dw,tbl_temp_distinct_cuts,4270.63647100,677767205,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1686398,20
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@47931087@80823173@,4170.31189500,660897864,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1536298,1
prd_statsig,t_rslocal_localhost@1710149@709693@,4009.92864200,1027913089,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1589486,37
prd_dw,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@31725589@81334900@,3990.58884100,190616444,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1743271,14
prd_statsig,t_rslocal_localhost@1710149@704251@,3941.09922000,814528628,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1525971,26
prd_dw,pillar5_user_funnel_project_source_classification,3869.50763500,271398624,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1852096,9
prd_statsig,t_rslocal_localhost@1436922@693658@,3787.49384500,191817794,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1581263,10
prd_statsig,windowed_metrics_single_cta_on_pdp_2doth7tyewjdeog1u52jpg_non_incremental,3756.74265700,619054731,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1832702,7
prd_statsig,windowed_metrics_search_image_complexity_filter_incremental,3738.94468400,250854895,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1879009,32
prd_statsig,windowed_metrics_projects_search_hybrid_semantic_incremental,3637.51223900,577669714,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1725261,18
prd_statsig,ratio_aggregations_search_more_prominent_search_bar,3566.14087100,1362334809,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1823435,12
prd_statsig,ratio_aggregations_search_remove_phrases_and_editable_images_3fnzxruypuhg23n1opirgw,3564.35629800,403307970,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1735513,46
prd_statsig,t_rslocal_localhost@1710149@719782@,3531.57446900,744368309,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1681876,33
prd_personalization,user_projects_history,3501.68236300,10233180,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1875980,27
prd_statsig,unit_day_metrics_content_panel_recommendations,3203.15990100,723600813,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1847937,14
prd_statsig,unit_covariate_metrics_content_panel_recommendations,3203.15990100,723600813,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1847937,14
prd_dw,engagement_cohorts,3131.24437700,196193608,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1874814,28
prd_statsig,ratio_aggregations_my_stuff_on_home,3122.95536700,661313570,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1871974,96
prd_dw,stage_content_usage_base,3108.08423000,11000880,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1667983,55
prd_statsig,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@57847483@81334900@,3066.46710600,44294676,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1871021,57
prd_dw,project_session_daily_metrics,2992.81423000,833094420,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1851925,18
prd_statsig,windowed_metrics_search_image_complexity_filter_non_incremental,2955.17191100,136293671,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1877690,7
prd_statsig,windowed_metrics_single_cta_on_pdp_2doth49tjw0ebzaahpbtdc_50__00_1_incremental,2909.32733700,658619632,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1835130,9
prd_statsig,distinct_metrics_single_cta_on_pdp_2doth49tjw0ebzaahpbtdc_50__00_1,2909.32733700,658619632,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1835130,9
prd_statsig,distinct_values_single_cta_on_pdp_2doth49tjw0ebzaahpbtdc_50__00_1,2838.91514200,727981856,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1832426,9
prd_statsig,unit_day_covariate_metrics_content_panel_recommendations,2829.12476400,61672453,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1848141,16
prd_statsig,t_rslocal_680314452999:7c2a9dd0-f35d-4266-ab4e-b1a84ab4b520@31725589@80823173@,2799.68184300,107320052,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1581226,5
prd_statsig,t_rslocal_localhost@1710149@716097@,2760.93546300,582092732,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1647716,30
prd_statsig,distinct_metrics_search_remove_phrases_and_editable_images_3fnzxruypuhg23n1opirgw,2760.21857700,318461789,Very selective query filter,"Review the choice of sort key to enable range restricted scans, or run the VACUUM command to ensure the table is sorted",1735053,54
prd_statsig,distinct_metrics_image_background_removal_model,2675.44472500,1280979803,Distributed a large number of rows across the network,Review the choice of distribution key to collocate the join or aggregation,1833347,32
